battle_id,start_date,end_date,monthonly,location,state,battle_name
197,1862-3-9,1862-3-9,False,"Hampton Roads, near Newport News, Va.",VA,"Minnesota, Congress, Cumberland, and Monitor, 20th Indiana, 7th and 11th New York Volunteers, Monitor and Rebel Merrimac."
198,1862-3-10,1862-3-10,False,"Burke's Station, Va.",VA,One company 1st New York Cavalry.
199,1862-3-10,1862-3-10,False,"Jacksboro' Big Creek Gap, Tenn.",TN,2d Tennessee Volunteers.
200,1862-3-11,1862-3-11,False,"Paris, Tenn.",TN,"Detachments of the 5th Iowa and 1st Nebraska Cavalry, and Battery K 1st Missouri Artillery."
201,1862-3-12,1862-3-12,False,"Lexington, Lafayette County, Mo.",MO,1st Iowa Cavalry.
202,1862-3-12,1862-3-12,False,"Near Lebanon, Mo.",MO,Organizations not stated ; taken from official report of Major General H. W. Halleck.
203,1862-3-13,1862-3-13,False,"New Madrid, Mo.",MO,"10th and 16th Illinois, 27th, 39th, 43d, and 63d Ohio Volunteers, 3d Michigan Cavalry, 1st U. S. Infantry, and Bissel's Missouri Engineers, Brig.-General John Pope, commanding. "
204,1862-3-14,1862-3-14,False,"Newbern, N.C.",NC,"51st New York, 8th, 10th, and 11th Connecticut, 21st, 23d, 24th, 25th, and 27th Massachusetts, 9th New Jersey, 51st Pennsylvania, 4th  and 5th Rhode Island Volunteers, Brig.-General A. E. Burnside commanding. "
205,1862-3-14,1862-3-14,False,"Pound Gap (also Sounding Gap), Cumberland Mountains, Tenn.",TN,"Detachments of 22d Kentucky, 40th and 42d Ohio Volunteers,and 1st Ohio Cavalry."
206,1862-3-16,1862-3-16,False,"Acquia Creek Batteries, Va.",VA,U. S. gunboats Yankee and Anacostia.
207,1862-3-16,1862-3-16,False,"Black Jack Forest, Tenn.",TN,"Detachments of 4th Illinois and 5th Ohio Cavalry,"
208,1862-3-18,1862-3-18,False,"Salem, Ark., also Spring River.",AR,Detachments of the 6th Missouri and 3d Iowa Cavalry.
209,1862-3-1,1862-3-31,True,"T Mosquito Inlet, Fla.",FL,U. S. gunboats Penguin and Henry Andrew.
210,1862-3-22,1862-3-22,False,"Independence (or Little Santa Fe), Mo.",MO,2d Kansas.
211,1862-3-23,1862-3-23,False,"Carthage, Mo.",MO,6th Kansas Cavalry.
212,1862-3-23,1862-3-23,False,"Winchester (or Kearnstown), Va.",VA,"1st West Virginia, S4th and 110th Pennsylvania, 5th, 7th, 8th, 29th, 62d, and 67th Ohio, 7th, 13th, and 14th Indiana, and 39th Illinois Volunteers, 1st West Virginia, 1st Ohio, and Company E, 1st U. S. Artillery, 1st Michigan and 1st Ohio Cavalry, Brig.-General James Shields commanding."
213,1862-3-26,1862-3-26,False,"Warrensburg (or Briar), Mo.",MO,Sixty men of the 7th Missouri Militia Cavalry.
214,1862-3-26,1862-3-26,False,"Humonsville, Polk County, Mo.",MO,"Company B, 8th Missouri Militia Cavalry."
215,1862-3-26,1862-3-28,False,"Apache Canon, near Santa Fe (or Glorietta), New Mexico.",NM,1st and 2d Colorado Cavalry.
216,1862-3-27,1862-3-27,False,"Strasburg, Va.",VA,Portion of Brig.-General Banks' command.
217,1862-3-28,1862-3-28,False,"Middleburg, Va.",VA,28th Pennsylvania Volunteers.
218,1862-3-28,1862-3-28,False,"Warren sburg, Mo.",MO,1st Illinois Cavalry.
219,1862-3-30,1862-3-30,False,"Union City, Tenn.",TN,2d Illinois Cavalry.
220,1862-4-2,1862-4-2,False,"Putnam's Ferry, near Doniphan, Mo.",MO,"5th Illinois Cavalry, 21st and 38th Illinois Volunteers, and 16th Ohio Battery, Colonel Carlin's Brigade."
221,1862-4-2,1862-4-2,False,"Thoroughfare Gap, Va.",VA,28th Pennsylvania Volunteers.
222,1862-4-4,1862-4-4,False,"Pass Christian, Miss.",MS,"9th Connecticut, and 6th Massachusetts Artillery."
223,1862-4-4,1862-4-4,False,"Great Bethel, Va.",VA,"Advance of the 3d Corps, Army of the Potomac ."
224,1862-4-4,1862-4-4,False,"Crump's Landing (or Adamsville), Tenn.",TN,"5th Ohio Cavalry, 48th, 70th, and 72d Ohio Volunteers."
225,1862-4-5,1862-4-3,False,"Siege of Yorktown, Va.",VA,"2d, 3d, and 4th Corps, Army of the Potomac."
226,1862-4-6,1862-4-7,False,"Shiloh (or Pittsburg Landing), Tenn.",TN,"Army of the District of Western Tennessee, commanded by Maj.-General U. S. Grant: 1st Division, Maj.-General J. A. McClernand ; 2d Division, Maj.-General C F. Smith ; 3d Division, Brig.-General Lewis Wallace ; 4th Division. Brig.-General S. A. Hurlburfc; 5th Division, Brig.-General W. T. Sherman, and 6th Division, Brig.-General B. M. Prentiss. Army of the Ohio, commanded by Maj.-General D. C Buell; 2d Division, Brig.-General A. McD. McCook; 4th Division, Brig.-General W. Nelson; 5th Division, Brig.-General T. L. Crittenden ; and one brigade of the 6th Division. Gunboats Tyler and Lexington."
227,1862-4-8,1862-4-8,False,"Reconnaissance on the Corinth Road, Miss.",MS,"3d Brigade, 5th Division, Army of Western Tennessee, and 4th Illinois Cavalry."
228,1862-4-8,1862-4-8,False,"Island No. 10, Tenn.",TN,"Navy commanded by Flag-Officer A. H. Foote, the Army by Maj. General John Pope. The siege commenced March 16, 1862."
229,1862-4-9,1862-4-9,False,"Owen's River, Cal.",CA,2d California Cavalry.
230,1862-4-10,1862-4-10,False,"Fort Pulaski, Ga.",GA,"6th and 7th Connecticut, 3d Rhode Island. 46th and 48th New York, and 8th Maine Volunteers, 15th U. S. Infantry, and crew of U. S. S. Wabash. "
231,1862-4-11,1862-4-11,False,"Huntsville, Ala.",AL,"3d Division, Army of the Ohio, Brig.-General O. M. Mitchell commanding."
232,1862-4-11,1862-4-11,False,"Skirmish before Yorktown, Va.",VA,"12th New York, 57th and 63d Pennsylvania Volunteers."
233,1862-4-12,1862-4-12,False,"Little Blue River, Mo.",MO,Organization not recorded.
234,1862-4-12,1862-4-12,False,"Monterey, Va.",VA,"75th Ohio Volunteers, and 1st West Virginia Cavalry."
235,1862-4-14,1862-4-14,False,"Pollocksville, N. C",NC,Organization not recorded ; taken from Confederate sources.
236,1862-4-14,1862-4-14,False,"Diamond Grove, Mo.",MO,6th Kansas Cavalry.
237,1862-4-14,1862-4-14,False,"Walkersville, Mo.",MO,2d Missouri Militia Cavalry.
238,1862-4-14,1862-4-14,False,"Montavallo, Mo.",MO,Two companies of the 1st Iowa Cavalry.
239,1862-4-14,1862-4-14,False,"Fort Pillow, Tenn.",TN,Bombardment by U. S. Navy.
240,1862-4-15,1862-4-15,False,"Pechacho Pass, D. T.",ND,1st California Cavalry.
241,1862-4-15,1862-4-15,False,"Peralto, N. M.",MD, Organization not specified ; official.
242,1862-4-16,1862-4-16,False,"Savannah, Tenn.",TN,"Organization not recorded; see Rebellion Record, Volume IV., page 90."
243,1862-4-16,1862-4-16,False,"Whitemarsh (or Wilmington Island), Ga.",GA,"8th Michigan Volunteers, and Battery Rhode Island Artillery."
244,1862-4-16,1862-4-16,False,"Lee's Mills, Va.",VA,"3d, 4th, and 6th Vermont Volunteers, 3d New York Battery, and Battery of 5th U. S. Artillery."
245,1862-4-17,1862-4-17,False,"Holly River, West Va.",WV, 10th West Virginia Volunteers.
246,1862-4-18,1862-4-18,False,"Falmouth, near Fredericksburg, Va.",VA,2d New York Cavalry.
247,1862-4-18,1862-4-18,False,"Edisto Island, S. C",SC,"Crew of V. S. S. Crusader, 3d New Hampshire and 55th Pennsylvania Volunteers."
248,1862-4-18,1862-4-28,False,"Forts Jackson and St. Philip, and Capture of New Orleans, La.",LA,"Fleet of war vessels, commanded by Commodore D. G. Farragut, and Mortar boats, commanded by Commodore D. D. Porter."
249,1862-4-19,1862-4-19,False,"Talbot's Ferry, Ark.",AR,4th Iowa Cavalry.
250,1862-4-19,1862-4-19,False,"Camden (also known as South Mills), N.C.",NC,"21st Massachusetts, 51st Pennsylvania, 6th New Hampshire, 9th and 89th New York Volunteers."
251,1862-4-23,1862-4-23,False,"Grass Lick, West Va.",WV,"8d Maryland, and Potomac Home Brigade."
252,1862-4-25,1862-4-25,False,"Fort Macon, N.C.",NC,"U. S. Gunboats Daylight, State of Georgia, Chippewa, the bark Gemsbok and General Parke's Division."
253,1862-4-26,1862-4-26,False,"Turnback Creek, Mo.",MO,5th Kansas Cavalry.
254,1862-4-26,1862-4-26,False,"Neosho, Mo.",MO,1st Missouri Cavalry.
255,1862-4-26,1862-4-26,False,"Reconnaissance to Lick Creek, Miss.",MS,"Troops commanded by Brig.-General A. J. Smith, army before Corinth, Miss."
256,1862-4-26,1862-4-26,False,"Redoubt before Yorktown, Va.",VA,Three companies of the 1st Massachusetts Volunteers.
257,1862-4-27,1862-4-27,False,"Horton's Mills, near Newbern, N. C",NC,103d New York Volunteers.
258,1862-4-28,1862-4-28,False,"Paint Rock Railroad Bridge, Ala.",AL,Twenty-two men of the 10th Wisconsin Volunteers (General D. C. Buell's command).
259,1862-4-28,1862-4-28,False,"Cumberland Mountain, Tenn.",TN,"22d Kentucky, 16th and 42d Ohio Volunteers."
260,1862-4-28,1862-4-28,False,"Monterey, Tenn.",TN,2d Iowa Cavalry.
261,1862-4-29,1862-4-29,False,"Bridgeport, Ala.",AL,"3d Division, Army of the Ohio, Brig.-General 0. M. Mitchell."
262,1862-4-30,1862-4-30,False,"Siege of Corinth, Miss.",MS,Maj.-General H. W. Halleck's army.
263,1862-5-1,1862-5-31,True,"Clark's Hollow, West Va.",WV,"Company C, 23d Ohio Volunteers."
264,1862-5-3,1862-5-3,False,"Farmington, Miss.",MS,"10th, 16th, 22d, 27th, 41st and 42d Illinois, 10th and 16th Michigan Volunteers, Yates' Illinois Sharpshooters, 2d Michigan Cavalry, and Battery C, 1st Illinois Artillery."
265,1862-5-4,1862-5-4,False,"Licking, Mo.",MO,5th Missouri Militia Cavalry and 24th Missouri Volunteers.
266,1862-5-4,1862-5-4,False,"Cheese Cake Church, Va.",VA,3d Pennsylvania and 1st and 6th U. S. Cavalry.
267,1862-5-5,1862-5-5,False,"Lebanon, Tenn.",TN,"Detachment of the 7th Pennsylvania Cavalry, and 1st, 4th, and 6th Kentucky Cavalry."
268,1862-5-5,1862-5-5,False,"Lockridge Mills (or Dresden), Ky.",KY,5th Iowa Cavalry.
269,1862-5-5,1862-5-5,False,"Williamsburg, Va.",VA,3d and 4th Corps Army of the Potomac.
270,1862-5-7,1862-5-7,False,"West Point, Va., or Eltham's Landing.",VA,"16th, 31st, and 32d New York, 95th and 96th Pennsylvania, and 6th Maine Volunteers, 1st Massachusetts and Battery D, 2d U. S. Artillery."
271,1862-5-7,1862-5-7,False,"Somerrille Heights, Va.",VA,13th Indiana Volunteers.
272,1862-5-8,1862-5-8,False,"McDowell (or Bull Pasture Mountain!, Va.",VA,"25th, 32d, 75th, and 82d Ohio, and 3d West Virginia Volunteers, \u2022 1st West Virginia and 1st Connecticut Cavalry, and 1st Indiana Battery, Brig.-General B. H. Milroy commanding."
273,1862-5-8,1862-5-8,False,"Glendale, near Corinth, Miss.",MS,7th Illinois Cavalry.
274,1862-5-9,1862-5-9,False,"Elkton Station, near Athens, Ala.",AL,"Company B, 37th Indiana."
275,1862-5-9,1862-5-9,False,"Slatersville (or New Kent Court House), Va.",VA,"6th U. S. Cavalry, 98th Pennsylvania, and 2d Rhode Island Volunteers."
276,1862-5-9,1862-5-9,False,"Farmington, Miss.",MS,Two brigades of the Army of the Mississippi.
277,1862-5-10,1862-5-10,False,"Fort Pillow, Tenn.",TN,U. S. Gunboats Cincinnati and Mound City.
278,1862-5-10,1862-5-10,False,"Norfolk, Va.",VA,"10th, 20th, and 99th New York, 1st Delaware, 58th Pennsylvania, 20th Indiana, and 16th Massachusetts Volunteers, Battery D, 4th U. S. Artillery, and 1st New York Mounted Rifles."
279,1862-5-11,1862-5-11,False,"Bloomfield, Mo.",MO,1st Wisconsin Cavalry.
280,1862-5-13,1862-5-13,False,"Reedy Creek, Cumberland Mountain, West Va.",WV,Brig.-General B. F. Kelley's command.
281,1862-5-13,1862-5-13,False,"Rodgersville, Ala.",AL,"1st Wisconsin and 38th Indiana Volunteers, and Cavalry commanded by Col. Starkweather."
282,1862-5-13,1862-5-13,False,"Monterey, Tenn.",TN,Portion of Brig.-General M. L. Smith's Brigade.
283,1862-5-14,1862-5-14,False,"Trenton Bridge, N. C.",NC,"17th, 25th, and 27th Massachusetts Volunteers, Battery B, 3d New York Artillery, and two troops 3d New York Cavalry."
284,1862-5-15,1862-5-15,False,"Linden, Va.",VA,One company of the 28th Pennsylvania Volunteers.
285,1862-5-15,1862-5-15,False,"Fort Darling, James River, Va.",VA,"U. S. S. Galena, Port Royal, Naugatuck, Monitor, and Aristook."
286,1862-5-15,1862-5-15,False,"Chalk Bluffs, Mo.",MO,1st Wisconsin Cavalry. 1
287,1862-5-15,1862-5-15,False,"Butler, Bates Co., Mo.",MO,1st Iowa Cavalry.
288,1862-5-15,1862-5-15,False,"Princeton, West Va.",WV,"Kanawha Division, commanded by Brig.-General J. D. Cox."
289,1862-5-17,1862-5-17,False,"Russell's House, before Corinth, Miss.",MS,"General M. L. Smith's brigade of the 5th Division, Army of Ten"
290,1862-5-19,1862-5-19,False,"Searcy Landing, Little Red River, Ark.",AR,"Detachments of 4th Missouri Cavalry, 3d and 17th Missouri Volunteers, Battery B, 1st Missouri Light Artillery."
291,1862-5-19,1862-5-19,False,"Clinton, N. C.",NC,Organizations not recorded.
292,1862-5-1,1862-5-31,True,"Phillip's Creek, Miss.",MS,Brig.-General Thomas A. Davis' 2d Division Army of Tennessee.
293,1862-5-22,1862-5-22,False,"Florida, Monroe Co., Mo.",MO,Detachment of the 3d Iowa Cavalry.
294,1862-5-22,1862-5-22,False,"Near Newborn, N.C.",NC,"Company I, 17th Massachusetts Volunteers."
295,1862-5-23,1862-5-23,False,"Lewisburg, Va.",VA,36th and 44th Ohio Volunteers and 2d West Virginia Cavalry.
296,1862-5-23,1862-5-23,False,"Front Royal, Va.",VA,"1st Maryland Volunteers, and detachments of the 29th Pennsylvania, Capt. Mape's Pioneers, and 5th New York Cavalry, and 1st Pennsylvania Artillery."
297,1862-5-23,1862-5-23,False,"Buckton Station, Va,",VA,3d Wisconsin and 27th Indiana Volunteers.
298,1862-5-23,1862-5-23,False,"Fort Craig, New Mexico.",NM,3d United States Cavalry.
299,1862-5-24,1862-5-24,False,"Middletown, Va.",VA,"46th Pennsylvania and 28th New York Volunteers, 1st Maine and 1st Vermont Cavalry, and one Battery of New York Artillery ; skirmish on Banks' retreat to Winchester."
300,1862-5-24,1862-5-24,False,"Newtown, Va.",VA,"28th New York, 2d Massachusetts, 29th Pennsylvania, 27th Indiana, and 3d Wisconsin Volunteers, and two Batteries of Artillery; skirmish on Banks' retreat to Winchester."
301,1862-5-24,1862-5-24,False,"New Bridge, Va.",VA,4th Michigan Volunteers.
302,1862-5-24,1862-5-24,False,"Chickahominy, Va.",VA,"Davidson's Brigade, Smith's Division, Fourth Corps."
303,1862-5-25,1862-5-25,False,"Winchester, Va.",VA,"2d Massachusetts, 29th Pennsylvania, 27th Indiana, 3d Wisconsin, 28th New York, 5th Connecticut, and 46th Pennsylvania Volunteers, Battery M, 1st New York Artillery, 1st Vermont, 1st Michigan and 5th New York Cavalry, Major-General N. P. Banks commanding."
304,1862-5-27,1862-5-27,False,"Hanover Court House, Va.",VA,"12th, 13th, 11th, 17th, 25th and 44th New York, 62d and 3d Pennsylvania, 16th Michigan, 9th and 22d. Massachusetts Volunteers, 5th Massachusetts, 2d Maine, and Battery F, 5th V. S. Artillery, and 1st U. S. Sharpshooters."
305,1862-5-27,1862-5-27,False,"Big Indian Creek, near Searcy, Ark.",AR,1st Missouri Cavalry.
306,1862-5-27,1862-5-27,False,"Osceola, Mo.",MO,1st Iowa Cavalry.
307,1862-5-28,1862-5-28,False,"Charlestown and Harper's Ferry, Va.",VA,"Organization not recorded, report of Brig.-General R. Saxton."
308,1862-5-28,1862-5-28,False,"Cache River Bridge, Ark.",AR,9th Illinois Cavalry.
309,1862-5-28,1862-5-28,False,"WardensviUe, Va.",VA,3d Maryland Potomac Home Brigade and 3d Indiana Cavalry.
310,1862-5-28,1862-5-29,False,"Sylamore, Ark.",AR, 10th Missouri and 3d Iowa Cavalry.
311,1862-5-29,1862-5-29,False,"Pocataligo, S.C.",SC," 50th Pennsylvania, 79th Now York, and 8th Michigan Volunteers, and 1st Massachusetts Cavalry."
312,1862-5-30,1862-5-30,False,"Booneville, Miss.",MS,2d Iowa and 2d Michigan Cavalry.
313,1862-5-30,1862-5-30,False,"Tuscumbia Creek, Miss,",MS,Organizations not recorded.
314,1862-5-30,1862-5-30,False,"Evacuation of Corinth, Miss.",MS,Major-General H. W. Halleck's army takes possession.
315,1862-5-30,1862-5-30,False,"Front Royal, Va.",VA,"1st Rhode Island Cavalry, advance of Major-General McDowell's command."
316,1862-5-1,1862-5-31,True,"Neosho, Mo.",MO,"10th Illinois Cavalry, and 14th Missouri Militia Cavalry."
317,1862-5-1,1862-5-31,True,"Greenville Road, near Washington, N.C.",NC,3d New York Cavalry.
318,1862-5-1,1862-5-31,True,"Seven Pines and Fair Oaks, Va.",VA,"2d Corps, Maj.-General E. V. Sumner, 3d Corps, Maj.-General S. P. Heintzelman, and 4th Corps, Maj.-General E. D.  Keyes, Army of the Potomac. "
319,1862-6-1,1862-6-30,True,"Seabrook's Point, S.C.",SC,Organization not recorded.
320,1862-6-1,1862-6-30,True,"Strasburg and Staunton Road, Va.",VA,"8th West Virginia, and 60th Ohio Volunteers, 1st New Jersey and 1st Pennsylvania Cavalry; Jackson's retreat."
321,1862-6-3,1862-6-3,False,"Legare's Point, S.C.",SC,28th Massachusetts and 100th Pennsylvania Volunteers.
322,1862-6-4,1862-6-4,False,"Fort Pillow (or Fort Wright), Tenn.",TN,"Mississippi Flotilla, Commodore C H. Davis."
323,1862-6-4,1862-6-4,False,"Jasper, Sweden's Cove, Tenn.",TN,"5th Kentucky and 7th Pennsylvania Cavalry, 79th Pennsylvania Volunteers, and 1st Ohio Battery."
324,1862-6-4,1862-6-4,False,"Blackland, Miss.",MS,2d Iowa and 2d Michigan Cavalry.
325,1862-6-5,1862-6-5,False,"Tranter's Creek, N.C.",NC,"24th Massachusetts Volunteers, Company I, 3d New York Cavalry, and Marine Artillery."
326,1862-6-6,1862-6-6,False,"Memphis, Tenn.",TN,"U. S. Gunboats Benton, Louisville, Carondelet, Cairo, and St. Louis, and Rams Queen of the West, and Monarch."
327,1862-6-6,1862-6-6,False,"Harrisonburg, Va.",VA,"1st New Jersey Cavalry, 1st Pennsylvania Rifles, 60th Ohio, and 8th West Virginia Volunteers."
328,1862-6-8,1862-6-8,False,"Cross Keys (or Union Church), Va.",VA,"8th, 39th, 41st, 45th, 54th, and 58th New York, 2d, 3d, 5th, and 8th West Virginia, 25th, 32d, 55th, 60th, 73d, 75th, and 82d Ohio, and 1st and 27th Pennsylvania Volunteers, and 1st Ohio Battery."
329,1862-6-9,1862-6-9,False,"Baldwin, Miss.",MS,2d Iowa and 2d Michigan Cavalry.
330,1862-6-9,1862-6-9,False,"Port Republic, Va.",VA,"5th, 7th, 29th, and 66th Ohio, 84th and 110th Pennsylvania. 7th Indiana and 1st West Virginia Volunteers, and Batteries E, 4th U. S., and A and L, 1st Ohio Artillery. "
331,1862-6-10,1862-6-10,False,"James Island, S. C",SC,Organizations not given ; from official reports.
332,1862-6-11,1862-6-11,False,"Monterey, Owen Co., Ky,",KY,Captain Blood's Mounted Provost Guards and 13th Indiana Battery.
333,1862-6-12,1862-6-12,False,"Waddel's Farm, near Village Creek, Ark.",AR,Detachment of the 9th Illinois Cavalry.
334,1862-6-13,1862-6-13,False,"Old Church, Va.",VA,5th U. S. Cavalry.
335,1862-6-13,1862-6-13,False,"James Island, S. C.",SC,Organizations not recorded.
336,1862-6-14,1862-6-14,False,"Tunstall Station, Va.",VA,"Confederates firing into a railroad train; Union loss, 4 killed, 8 wounded."
337,1862-6-16,1862-6-16,False,"Secessionville (or Fort Johnson), James Island, S. C",SC,"46th, 47th, and 79th New York. 3d Rhode Island, 3d New Hampshire, 45th, 97th, and 100th Pennsylvania, 6th and 7th Connecticut, 8th Michigan, and 28th Massachusetts Volunteers, 1st New York Engineers, 1st Connecticut, Batteries E, 3d U. S., and I, 3d Rhode Island Artillery, and Company H, 1st Massachusetts Cavalry. "
338,1862-6-17,1862-6-17,False,"St. Charles, White River, Ark. ",AR,"U. S. Gunboats Lexington, Mound City, Conestoga, and St.  Louis, 43d and 46th Indiana Volunteers. "
339,1862-6-17,1862-6-17,False,"Warrensburg, Mo.",MO,7th Missouri Militia Cavalry.
340,1862-6-18,1862-6-18,False,"Smithville, Ark.",AR,"Organizations not stated ; see Rebellion Record, Vol. V., page 29."
341,1862-6-18,1862-6-18,False,Cumberland Gap.,KY,"Occupied by Brig.-General Q, W. Morgan's command."
342,1862-6-18,1862-6-18,False,"Tallahatchie, Fla.",FL,"From Rebellion Record, Vol. V., page 29."
343,1862-6-18,1862-6-18,False,"Williamsburg Road, Va.",VA,16th Massachusetts Volunteers.
344,1862-6-1,1862-6-30,True,Battle Creek. Tenn.,TN,"2d and 33d Ohio, 10th Wisconsin, and 24th Illinois Volunteers, 4th Ohio and 4th Kentucky Cavalry, and Edgarton's Battery."
345,1862-6-22,1862-6-22,False,"Raceland, near Algiers, La.",LA,8th Vermont Volunteers.
346,1862-6-23,1862-6-23,False,"Raytown, Mo.",MO,7th Missouri Cavalry.
347,1862-6-25,1862-6-25,False,"Oak Grove (or King's School House, or The Orchards), Va.",VA,"Hooker's and Kearney's Divisions of the 3d, and Palmer's Brigade of Couch's Division of the 4th, and part of Richardson's Division of the 2d Corps."
348,1862-6-25,1862-6-25,False,"Germantown, Tenn.",TN,56th Ohio Volunteers ; guarding a railroad train at the time.
349,1862-6-25,1862-6-25,False,"Little Red River, Ark.",AR,4th Iowa Cavalry.
350,1862-6-26,1862-6-26,False,"Vicksburg, Miss.",MS,"V. S. Fleet, commanded by Commodore D. G. Farragut."
351,1862-6-26,1862-6-26,False,Seven Days' Retreat.,VA,"1st, 2d,3d, 4th, 5th, 6th, and Cavalry Corps, and Engineers, Army of the Potomac, Maj.-General Geo. B. McClellan commanding ; this retreat comprises the following battles"
