unit_code,side,state,ordinal,type,special,duplicate,ethnic,unit_name,notes,func
CALLEGIL,Confederate,AL,LEGI,L,,0,,Alabama Legion,,
CALLEIG,Confederate,AL,LEIG,,,0,,"Leighton Rangers, Alabama","No Regiment History Available
Revised 06/14/99",
CALLENOCC,Confederate,AL,LENO,C,,0,,"Lenoir's Independent Company, Alabama Cavalry",No unit history.,C
CALLEWIBC,Confederate,AL,LEWI,B,,0,,"Lewis' Battalion, Alabama Cavalry",No unit history.,C
CALLEWIR,Confederate,AL,LEWI,R,,0,,"Lewis' Regiment, Alabama","No unit history.
revised 06/14/99",
CALLOCK0I,Confederate,AL,LOCK,,,0,,Lockhart's Alabama Infantry,,I
CALLOCKC,Confederate,AL,LOCK,C,,0,,"Lockett's Company, City Guards (Alabama)",No unit history.,
CALLOGAC0T,Confederate,AL,LOGA,C,T,0,,"Logan's Company, Alabama Mounted Reserves",No unit history.,
CALLOWERC,Confederate,AL,LOWE,R,,0,,"Lowe's Regiment, Alabama Cavalry",,C
CALMARSYAL,Confederate,AL,MARS,Y,L,0,,"Marshall's Battery, Alabama Light Artillery",,A
CALMCCRBI,Confederate,AL,MCCR,B,,0,,"McCroskey's Battalion, Alabama Infantry",,I
CALMCDA00R,Confederate,AL,MCDA,,R,0,,McDaniel's Alabama Reserve,,
CALMCDORC,Confederate,AL,MCDO,R,,0,,"McDonald's Regiment, Alabama Cavalry",,C
CALMCIN0A,Confederate,AL,MCIN,,,0,,McIntosh's Alabama Artillery,,A
CALMCQU0I,Confederate,AL,MCQU,,,0,,McQueen's Alabama Infantry,,I
CALMCQUC0R,Confederate,AL,MCQU,C,R,0,,"McQueen's Company, Alabama Reserves",,
CALMCQURC,Confederate,AL,MCQU,R,,0,,"McQueen's Regiment, Alabama Cavalry",,C
CALMEADC0V,Confederate,AL,MEAD,C,V,0,,"Meador's Company, Alabama Volunteers",No unit history.,
CALMILN0C,Confederate,AL,MILN,,,0,,Milner's Alabama Cavalry,,C
CALMISC,Confederate,AL,MISC,,,0,,Alabama (Miscellaneous),,
CALMOBI,Confederate,AL,MOBI,,,0,,Mobile (Alabama) City Troop,"No Regiment History Available
Revised 6/14/99",
CALMOBI00R,Confederate,AL,MOBI,,R,0,,"Mobile Reserves, Alabama",,
CALMOBIB,Confederate,AL,MOBI,B,,0,,"Mobile Battalion, Alabama",,
CALMONT,Confederate,AL,MONT,,,0,,"Montgomery Guards, Alabama","No Regiment History Available
Revised 06/14/99",
CALMONT0AL,Confederate,AL,MONT,,L,0,,Montgomery Alabama Light Artillery,,A
CALMOREBS,Confederate,AL,MORE,B,,0,,"Moreland's Battalion, Alabama Sharpshooters",,S
CALMORERC,Confederate,AL,MORE,R,,0,,"Moreland's Regiment, Alabama Cavalry","01/10/08
Revised 02/05/2008",C
CALMORRC0T,Confederate,AL,MORR,C,T,0,,"Morris' Company, Alabama (Mounted)",No unit history.,
CALMOSESC,Confederate,AL,MOSE,S,,0,,"Moses' Squadron, Alabama Cavalry","No unit history.
revised 6/14/99",C
CALMURPBC,Confederate,AL,MURP,B,,0,,"Murphy's Battalion, Alabama Cavalry (Alabama and Florida Battalion)",No unit history.,C
CALMUSGBC,Confederate,AL,MUSG,B,,0,,"Musgrove's Battalion, Alabama Cavalry",,C
CALNEWM0C,Confederate,AL,NEWM,,,0,,Newman's Alabama Cavalry,,C
CALNITR,Confederate,AL,NITR,,,0,,Alabama Nitre and Mining Corps,,
CALNORWBC,Confederate,AL,NORW,B,,0,,"Norwood's Battalion, Alabama Cavalry",,C
CALODENCIT,Confederate,AL,ODEN,C,T,0,,"Oden's Company, Alabama Mounted Infantry",,I
CALORR0C,Confederate,AL,ORR0,C,,0,,"Orr's Company, Alabama (Morgan Defenders)",,
CALPAGE0A,Confederate,AL,PAGE,,,0,,"Page's Artillery, Alabama",,A
CALPALMC0R,Confederate,AL,PALM,C,R,0,,"Palmer's Company, Alabama State Reserves",No unit history.,
CALPHELCAL,Confederate,AL,PHEL,C,L,0,,"Phelan's Company, Alabama Light Artillery",No unit history.,A
CALPICK,Confederate,AL,PICK,,,0,,Pickens County (Alabama) Supporting Force,,
CALPIKE00M,Confederate,AL,PIKE,,M,0,,"Pike County, Alabama Militia",,
CALPROV,Confederate,AL,PROV,,,0,,"Provost Marshal, Alabama",,
CALQUAR,Confederate,AL,QUAR,,,0,,Alabama Quartermaster Department,,
CALRABBC0V,Confederate,AL,RABB,C,V,0,,"Rabby's Coast Guard Company No. 1, Alabama Volunteers",No unit history.,
CALRAND00R,Confederate,AL,RAND,,R,0,,Randolph County (Alabama) Reserves,,
CALRANG,Confederate,AL,RANG,,,0,,Alabama Rangers,,
CALRANKC0R,Confederate,AL,RANK,C,R,0,,"Rankin's Company, Alabama Reserves",,
CALREADB0R,Confederate,AL,READ,B,R,0,,"Ready's Battalion, Alabama Reserves",No unit history.,
CALREBE,Confederate,AL,REBE,,,0,,Alabama Rebels,,
CALRECR,Confederate,AL,RECR,,,0,,Alabama Recruits,"No Regiment History Available
Revised 06/14/99",
CALREED,Confederate,AL,REED,,,0,,"Reed's Supporting Force, 2nd Alabama Congressional District",,
CALREEDB,Confederate,AL,REED,B,,0,,"Reeder's Battalion, Alabama",,
CALREEV0C,Confederate,AL,REEV,,,0,,Reeves' Alabama Cavalry,,C
CALREEVY,Confederate,AL,REEV,Y,,0,,"Reeves' Battery, Alabama",,
CALRICHC0R,Confederate,AL,RICH,C,R,0,,"Richardson's Company, Alabama State Reserve",,
CALRIVE,Confederate,AL,RIVE,,,0,,"Rives' Supporting Force, 9th Alabama Congressional District",,
CALROBIYA,Confederate,AL,ROBI,Y,,0,,"Robinson's Battery, Alabama Artillery",,A
CALRODD0C,Confederate,AL,RODD,,,0,,"Roddey's Escort, Alabama Cavalry",No unit history.,C
CALSEAWYA,Confederate,AL,SEAW,Y,,0,,"Seawell's Battery, Alabama Artillery (Mohawk Artillery)",No unit history.,A
CALSHEL00R,Confederate,AL,SHEL,,R,0,,Shelby County (Alabama) Reserves,,
CALSHEPC0R,Confederate,AL,SHEP,C,R,0,,"Sheppard's Company, Alabama Reserves",,
CALSHOCCC,Confederate,AL,SHOC,C,,0,,"Shockley's Company, Alabama Cavalry",,C
CALSLEE,Confederate,AL,SLEE,,,0,,"Sleet's Scouts, Alabama",,
CALSPER00R,Confederate,AL,SPER,,R,0,,Sperry's Alabama Reserves,,
CALSTEWCA,Confederate,AL,STEW,C,,0,,"Stewart's Company, Alabama Artillery",,A
CALSTEWD,Confederate,AL,STEW,D,,0,,"Stewart's Detachment, Alabama Local Defense",No unit history.,
CALSTUABC,Confederate,AL,STUA,B,,0,,"Stuart's Battalion, Alabama Cavalry",No unit history.,C
CALSUPP,Confederate,AL,SUPP,,,0,,Alabama Supporting Forces,,
CALSUTTC,Confederate,AL,SUTT,C,,0,,"Suttles' Company, Coosa Guards, Alabama",,
CALTALL,Confederate,AL,TALL,,,0,,Talladega Guards (Alabama),,
CALTALL00R,Confederate,AL,TALL,,R,0,,Talladega County (Alabama) Reserves,,
CALTARRYAL,Confederate,AL,TARR,Y,L,0,,"Tarrant's Battery, Alabama Light Artillery",No unit history.,A
CALTHOMRC,Confederate,AL,THOM,R,,0,,"Thomas' Regiment, Alabama Cavalry",No unit history.,C
CALTOOMC,Confederate,AL,TOOM,C,,0,,"Toomer's Company, Local Defense and Special Service, Alabama (Chunchula Guards)",No unit history.,
CALTUSC,Confederate,AL,TUSC,,,0,,Tuscaloosa Cadets (Alabama),,
CALUNAS,Confederate,AL,UNAS,,,0,,Unassigned Alabama,,
CALUNIV,Confederate,AL,UNIV,,,0,,University of Alabama Cadet Corps,,
CALWALL00S,Confederate,AL,WALL,,S,0,,Wallace's Alabama State Troops,,
CALWALLC0T,Confederate,AL,WALL,C,T,0,,"Wallis' Company, Alabama Mounted Militia",,
CALWALTB0R,Confederate,AL,WALT,B,R,0,,"Walthall's Battalion, Alabama Reserves",,
CALWARDYAL,Confederate,AL,WARD,Y,L,0,,"Ward's Battery, Alabama Light Artillery",6/10/99,A
CALWATT,Confederate,AL,WATT,,,0,,"Camp Watts, Alabama",,
CALWESTC0M,Confederate,AL,WEST,C,M,0,,"West's Company, Alabama Militia",No unit history.,
CALWHITB,Confederate,AL,WHIT,B,,0,,White's Battalion (Alabama),,
CALWILC00M,Confederate,AL,WILC,,M,0,,"Wilcox County, Alabama Militia",,
CALWILLYA,Confederate,AL,WILL,Y,,0,,"Williams' Battery, Alabama Artillery",No unit history.,A
CALYOUNC,Confederate,AL,YOUN,C,,0,,"Young's Company, Alabama Nitre and Mining Corps",,
CALYOUNCCR,Confederate,AL,YOUN,C,R,0,,"Young's Company, Alabama Cavalry (State Reserves)",No unit history.,C
CALYOUNYA,Confederate,AL,YOUN,Y,,0,,"Young's Battery, Alabama Artillery",,A
CALZZZZ,Confederate,AL,ZZZZ,,,0,,Unidentified Alabama,,
CAR000000M,Confederate,AR,,,M,0,,Arkansas Militia,,
CAR000000R,Confederate,AR,,,R,0,,Arkansas Reserve Corps,,
CAR000000S,Confederate,AR,,,S,0,,Arkansas State Troops,,
CAR00000CS,Confederate,AR,,,S,0,,Arkansas State Cavalry,,C
CAR000100V,Confederate,AR,1,,V,0,,"1st Regiment, Arkansas Volunteers (30 days, 1861)",No unit history.,
CAR0001B0M,Confederate,AR,1,B,M,0,,"1st Battalion, Arkansas Militia",,
CAR0001B0S,Confederate,AR,1,B,S,0,,"1st Battalion, Arkansas State Troops",,
CAR0001BC,Confederate,AR,1,B,,0,,"1st Battalion, Arkansas Cavalry (Stirman's)",6/24/99,C
CAR0001BCR,Confederate,AR,1,B,R,0,,"1st Battalion, Arkansas Reserve Cavalry",,C
CAR0001BI,Confederate,AR,1,B,,0,,"1st Battalion, Arkansas Infantry",No unit history.,I
CAR0001R0R,Confederate,AR,1,R,R,0,,"1st Regiment, Arkansas Reserves",,
CAR0001R0T,Confederate,AR,1,R,T,0,,"1st Regiment, Arkansas Mounted Rifles",One of the regiments used for testing,
CAR0001RAL,Confederate,AR,1,R,L,0,,"1st Regiment, Arkansas Light Artillery",,A
CAR0001RC01,Confederate,AR,1,R,,1,,"1st Regiment, Arkansas Cavalry",6/24/99,C
CAR0001RC02,Confederate,AR,1,R,,2,,"1st Regiment, Arkansas Cavalry (Crawford's)",6/24/99,C
CAR0001RC03,Confederate,AR,1,R,,3,,"1st Regiment, Arkansas Cavalry (Dobbin's)",,C
CAR0001RC04,Confederate,AR,1,R,,4,,"1st Regiment, Arkansas Cavalry (Monroe's)",6/24/99,C
CAR0001RCS,Confederate,AR,1,R,S,0,,"1st Regiment, Arkansas State Cavalry",,C
CAR0001RI02,Confederate,AR,1,R,,2,,"1st Regiment, Arkansas Infantry",No unit history.,I
CAR0001RI03,Confederate,AR,1,R,,3,,"1st Regiment, Arkansas Infantry (Colquitt's)",6/24/99,I
CAR0001RI04,Confederate,AR,1,R,,4,,"1st Consolidated Regiment, Arkansas Infantry",6/24/99,I
CAR0001RS,Confederate,AR,1,R,,0,,"1st Regiment, Arkansas Sharpshooters",,S
CAR0001YA,Confederate,AR,1,Y,,0,,"1st Field Battery, Arkansas Artillery (McNalley's)",Testing beta system,A
CAR0002B0M,Confederate,AR,2,B,M,0,,"2nd Battalion, Arkansas Militia",,
CAR0002BI,Confederate,AR,2,B,,0,,"2nd Battalion, Arkansas Infantry",6/24/99,I
CAR0002R0T,Confederate,AR,2,R,T,0,,"2nd Regiment, Arkansas Mounted Rifles",6/24/99,
CAR0002R0V,Confederate,AR,2,R,V,0,,"2nd Regiment, Arkansas Volunteers",6/24/99,
CAR0002RC,Confederate,AR,2,R,,0,,"2nd Regiment, Arkansas Cavalry",6/24/99,C
CAR0002RI02,Confederate,AR,2,R,,2,,"2nd Regiment, Arkansas Infantry",No unit history.,I
CAR0002RI03,Confederate,AR,2,R,,3,,"2nd Consolidated Regiment, Arkansas Infantry",6/24/99,I
CAR0002YAL,Confederate,AR,2,Y,L,0,,"2nd Battery, Arkansas Light Artillery",,A
CAR0003B,Confederate,AR,3,B,,0,,"3rd Battalion, Arkansas",,
CAR0003RC,Confederate,AR,3,R,,0,,"3rd Regiment, Arkansas Cavalry",6/24/99,C
CAR0003RI01,Confederate,AR,3,R,,1,,"3rd Regiment, Arkansas Infantry",6/24/99,I
CAR0003RI02,Confederate,AR,3,R,,2,,"3rd Consolidated Regiment, Arkansas Infantry",,I
CAR0003RIS,Confederate,AR,3,R,S,0,,"3rd Regiment, Arkansas Infantry (State Troops)",,I
CAR0003YA,Confederate,AR,3,Y,,0,,"3rd Battery, Arkansas Artillery",,A
CAR0004BI,Confederate,AR,4,B,,0,,"4th Battalion, Arkansas Infantry",6/24/99,I
CAR0004RC,Confederate,AR,4,R,,0,,"4th Regiment, Arkansas Cavalry",,C
CAR0004RI,Confederate,AR,4,R,,0,,"4th Regiment, Arkansas Infantry",6/24/99,I
CAR0004RIS,Confederate,AR,4,R,S,0,,"4th Regiment, Arkansas Infantry (State Troops)",,I
CAR0004YA,Confederate,AR,4,Y,,0,,"4th Field Battery, Arkansas Artillery (West's)",No unit history.,A
CAR0005R0M,Confederate,AR,5,R,M,0,,"5th Regiment, Arkansas Militia",No unit history.,
CAR0005RC,Confederate,AR,5,R,,0,,"5th Regiment, Arkansas Cavalry",,C
CAR0005RI,Confederate,AR,5,R,,0,,"5th Regiment, Arkansas Infantry",6/24/99,I
CAR0005RIS,Confederate,AR,5,R,S,0,,"5th Regiment, Arkansas Infantry (State Troops)",,I
CAR0005YAL,Confederate,AR,5,Y,L,0,,"5th Battery, Arkansas Light Artillery",6/24/99,A
CAR0006BC,Confederate,AR,6,B,,0,,"6th Battalion, Arkansas Cavalry",No unit history.,C
CAR0006R0M,Confederate,AR,6,R,M,0,,"6th Regiment, Arkansas Militia",No unit history.,
CAR0006RI,Confederate,AR,6,R,,0,,"6th Regiment, Arkansas Infantry",6/24/99,I
CAR0007BI,Confederate,AR,7,B,,0,,"7th Battalion, Arkansas Infantry (Desha's)",,I
CAR0007R0M,Confederate,AR,7,R,M,0,,"7th Regiment, Arkansas Militia",No unit history.,
CAR0007RC,Confederate,AR,7,R,,0,,"7th Regiment, Arkansas Cavalry",6/24/99,C
CAR0007RI,Confederate,AR,7,R,,0,,"7th Regiment, Arkansas Infantry",6/24/99,I
CAR0007YA,Confederate,AR,7,Y,,0,,"7th Field Battery, Arkansas Artillery",,A
CAR0008BI,Confederate,AR,8,B,,0,,"8th Battalion, Arkansas Infantry",6/24/99,I
CAR0008R0M,Confederate,AR,8,R,M,0,,"8th Regiment, Arkansas Militia",,
CAR0008RC,Confederate,AR,8,R,,0,,"8th Regiment, Arkansas Cavalry",No unit history.,C
CAR0008RI,Confederate,AR,8,R,,0,,"8th Regiment, Arkansas Infantry",6/24/99,I
CAR0008YA,Confederate,AR,8,Y,,0,,"8th Battery, Arkansas Artillery",6/24/99,A
CAR0009RC,Confederate,AR,9,R,,0,,"9th Regiment, Arkansas Cavalry",,C
CAR0009RI,Confederate,AR,9,R,,0,,"9th Regiment, Arkansas Infantry",6/24/99,I
CAR0010R0M,Confederate,AR,10,R,M,0,,"10th Regiment, Arkansas Militia",No unit history.,
CAR0010RC,Confederate,AR,10,R,,0,,"10th Regiment, Arkansas Cavalry (Witt's)",No unit history.,C
CAR0010RI,Confederate,AR,10,R,,0,,"10th Regiment, Arkansas Infantry",6/24/99,I
CAR0011RC,Confederate,AR,11,R,,0,,"11th Regiment, Arkansas Cavalry",,C
CAR0011RI01,Confederate,AR,11,R,,1,,"11th Regiment, Arkansas Infantry",6/24/99,I
CAR0011RI02,Confederate,AR,11,R,,2,,"11th/17th Consolidated Regiment, Arkansas Infantry (Griffith's)",No unit history.,I
CAR0012BS,Confederate,AR,12,B,,0,,"12th Battalion, Arkansas Sharpshooters",6/24/99,S
CAR0012R0M,Confederate,AR,12,R,M,0,,"12th Regiment, Arkansas Militia",,
CAR0012RC,Confederate,AR,12,R,,0,,"12th Regiment, Arkansas Cavalry",,C
CAR0012RI,Confederate,AR,12,R,,0,,"12th Regiment, Arkansas Infantry",6/24/99,I
CAR0013R0M,Confederate,AR,13,R,M,0,,"13th Regiment, Arkansas Militia",No unit history.,
CAR0013RC,Confederate,AR,13,R,,0,,"13th Regiment, Arkansas Cavalry",,C
CAR0013RI,Confederate,AR,13,R,,0,,"13th Regiment, Arkansas Infantry",6/24/99,I
CAR0014RI01,Confederate,AR,14,R,,1,,"14th Regiment, Arkansas Infantry (McCarver's)",No unit history.,I
CAR0014RI02,Confederate,AR,14,R,,2,,"14th Regiment, Arkansas Infantry (Powers')",6/24/99,I
CAR0014RI03,Confederate,AR,14,R,,3,,"14th Regiment, Arkansas Infantry",No unit history.,I
CAR0015BC,Confederate,AR,15,B,,0,,"15th Battalion, Arkansas Cavalry (Buster's)",No unit history.,C
CAR0015R0M,Confederate,AR,15,R,M,0,,"15th Regiment, Arkansas Militia",No unit history.,
CAR0015R0T,Confederate,AR,15,R,T,0,,"15th Regiment, Arkansas Mounted Militia",,
CAR0015RI01,Confederate,AR,15,R,,1,,"15th Regiment, Arkansas Infantry",6/24/99,I
CAR0015RI02,Confederate,AR,15,R,,2,,"15th Regiment, Arkansas Infantry (Johnson's)",6/24/99,I
CAR0015RI03,Confederate,AR,15,R,,3,,"15th Regiment, Arkansas Infantry (Josey's)",,I
CAR0015RI04,Confederate,AR,15,R,,4,,"15th Regiment, Arkansas Infantry (Northwest)",6/24/99,I
CAR0016RC,Confederate,AR,16,R,,0,,"16th Regiment, Arkansas Cavalry",,C
CAR0016RI,Confederate,AR,16,R,,0,,"16th Regiment, Arkansas Infantry",6/24/99,I
CAR0017RC,Confederate,AR,17,R,,0,,"17th Regiment, Arkansas Cavalry",,C
CAR0017RI,Confederate,AR,17,R,,0,,"17th Regiment, Arkansas Infantry",,I
CAR0017RI01,Confederate,AR,17,R,,1,,"17th Regiment, Arkansas Infantry (Griffith's)",6/24/99,I
CAR0017RI02,Confederate,AR,17,R,,2,,"17th Regiment, Arkansas Infantry (Lemoyne's)",No unit history.,I
CAR0018RI01,Confederate,AR,18,R,,1,,"18th Regiment, Arkansas Infantry",6/24/99,I
CAR0018RI02,Confederate,AR,18,R,,2,,"18th Regiment, Arkansas Infantry (Marmaduke's)",No unit history.,I
CAR0019RI01,Confederate,AR,19,R,,1,,"19th Regiment, Arkansas Infantry",6/24/99,I
CAR0019RI02,Confederate,AR,19,R,,2,,"19th Regiment, Arkansas Infantry (Dawson's)",6/24/99,I
CAR0019RI03,Confederate,AR,19,R,,3,,"19th Regiment, Arkansas Infantry (Dockery's)",No unit history.,I
CAR0020RI,Confederate,AR,20,R,,0,,"20th Regiment, Arkansas Infantry",6/24/99,I
CAR0021R0M,Confederate,AR,21,R,M,0,,"21st Regiment, Arkansas Militia",No unit history.,
CAR0021RI,Confederate,AR,21,R,,0,,"21st Regiment, Arkansas Infantry",6/24/99,I
CAR0023RC,Confederate,AR,23,R,,0,,"23rd Regiment, Arkansas Cavalry",,C
CAR0023RI,Confederate,AR,23,R,,0,,"23rd Regiment, Arkansas Infantry",6/24/99,I
CAR0024RI,Confederate,AR,24,R,,0,,"24th Regiment, Arkansas Infantry",6/24/99,I
CAR0025RI,Confederate,AR,25,R,,0,,"25th Regiment, Arkansas Infantry",6/24/99,I
CAR0026RI,Confederate,AR,26,R,,0,,"26th Regiment, Arkansas Infantry",6/24/99,I
CAR0027RI,Confederate,AR,27,R,,0,,"27th Regiment, Arkansas Infantry",6/24/99,I
CAR0028R0M,Confederate,AR,28,R,M,0,,"28th Regiment, Arkansas Militia",,
CAR0028RC,Confederate,AR,28,R,,0,,"28th Regiment, Arkansas Cavalry",,C
CAR0028RI,Confederate,AR,28,R,,0,,"28th Regiment, Arkansas Infantry",,I
CAR0030RI,Confederate,AR,30,R,,0,,"30th Regiment, Arkansas Infantry",6/24/99,I
CAR0031RI,Confederate,AR,31,R,,0,,"31st Regiment, Arkansas Infantry",6/24/99,I
CAR0032RI,Confederate,AR,32,R,,0,,"32nd Regiment, Arkansas Infantry",6/24/99,I
CAR0033RI,Confederate,AR,33,R,,0,,"33rd Regiment, Arkansas Infantry",6/24/99,I
CAR0034RI,Confederate,AR,34,R,,0,,"34th Regiment, Arkansas Infantry",6/24/99,I
CAR0035R0M,Confederate,AR,35,R,M,0,,"35th Regiment, Arkansas Militia",,
CAR0035RI,Confederate,AR,35,R,,0,,"35th Regiment, Arkansas Infantry",6/24/99,I
CAR0036RI,Confederate,AR,36,R,,0,,"36th Regiment, Arkansas Infantry",6/24/99,I
CAR0037RI,Confederate,AR,37,R,,0,,"37th Regiment, Arkansas Infantry",6/24/99,I
CAR0038RI,Confederate,AR,38,R,,0,,"38th Regiment, Arkansas Infantry",6/24/99,I
CAR0040RI,Confederate,AR,40,R,,0,,"40th Regiment, Arkansas Infantry",,I
CAR0042RI,Confederate,AR,42,R,,0,,"42nd Regiment, Arkansas Infantry",,I
CAR0045R0M,Confederate,AR,45,R,M,0,,"45th Regiment, Arkansas Militia",No unit history.,
CAR0045RC,Confederate,AR,45,R,,0,,"45th Regiment, Arkansas Cavalry",,C
CAR0046R0M,Confederate,AR,46,R,M,0,,"46th Regiment, Arkansas Militia",,
CAR0046RC,Confederate,AR,46,R,,0,,"46th Regiment, Arkansas Cavalry (Crabtree's)",,C
CAR0046RI,Confederate,AR,46,R,,0,,"46th Regiment, Arkansas Infantry",,I
CAR0047RC,Confederate,AR,47,R,,0,,"47th Regiment, Arkansas Cavalry (Crandall's)",No unit history.,C
CAR0048R0M,Confederate,AR,48,R,M,0,,"48th Regiment, Arkansas Militia",,
CAR0048RC,Confederate,AR,48,R,,0,,"48th Regiment, Arkansas Cavalry",,C
CAR0048RI,Confederate,AR,48,R,,0,,"48th Regiment, Arkansas Infantry",,I
CAR0049R0M,Confederate,AR,49,R,M,0,,"49th Regiment, Arkansas Militia",,
CAR0050R0M,Confederate,AR,50,R,M,0,,"50th Regiment, Arkansas Militia",No unit history.,
CAR0051R0M,Confederate,AR,51,R,M,0,,"51st Regiment, Arkansas Militia",No unit history.,
CAR0055R0M,Confederate,AR,55,R,M,0,,"55th Regiment, Arkansas Militia",,
CAR0058R0M,Confederate,AR,58,R,M,0,,"58th Regiment, Arkansas Militia",No unit history.,
CAR0062R0M,Confederate,AR,62,R,M,0,,"62nd Regiment, Arkansas Militia",No unit history.,
CAR0063R0M,Confederate,AR,63,R,M,0,,"63rd Regiment, Arkansas Militia",,
CARABRAC0T,Confederate,AR,ABRA,C,T,0,,"Abraham's Company, Arkansas Mounted Volunteers (State Troops)",No unit history.,
CARADAMRI,Confederate,AR,ADAM,R,,0,,"Adams' Regiment, Arkansas Infantry",No unit history.,I
CARALEXRI,Confederate,AR,ALEX,R,,0,,"Alexander's Regiment, Arkansas Infantry",,I
CARANDEBC,Confederate,AR,ANDE,B,,0,,"Anderson's Unattached Battalion, Arkansas Cavalry",No unit history.,C
CARARMSRC,Confederate,AR,ARMS,R,,0,,"Armstrong's Regiment, Arkansas Cavalry",,C
CARAUSTYAL,Confederate,AR,AUST,Y,L,0,,"Auston's Battery, Arkansas Light Artillery",No unit history.,A
CARBAKEC0T,Confederate,AR,BAKE,C,T,0,,"Baker's Company, Arkansas Mounted Volunteers (30 days, 1861)",No unit history.,
CARBALLCI,Confederate,AR,BALL,C,,0,,"Ballard's Company, Arkansas Infantry (30 days, 1861)",No unit history.,I
CARBELLR,Confederate,AR,BELL,R,,0,,"Bell's Regiment, Arkansas",,
CARBORLR0M,Confederate,AR,BORL,R,M,0,,"Borland's Regiment, Arkansas Militia",No unit history.,
CARBRANRC,Confederate,AR,BRAN,R,,0,,"Brandenburch's Regiment, Arkansas Cavalry",,C
CARBROORI,Confederate,AR,BROO,R,,0,,"Brooks' Regiment, Arkansas Infantry",,I
CARBROWYA,Confederate,AR,BROW,Y,,0,,"Brown's Battery, Arkansas Field Artillery",,A
CARBYNNYA,Confederate,AR,BYNN,Y,,0,,"Bynn's Battery, Arkansas Artillery",,A
CARCAPER,Confederate,AR,CAPE,R,,0,,"Caper's Regiment, Arkansas",,
CARCARLRC,Confederate,AR,CARL,R,,0,,"Carlton's Regiment, Arkansas Cavalry",,C
CARCARV,Confederate,AR,CARV,,,0,,Carvell's Provost Guard (Arkansas),,
CARCATTYA,Confederate,AR,CATT,Y,,0,,"Catall's Battery, Arkansas Artillery",,A
CARCHRIBC,Confederate,AR,CHRI,B,,0,,"Chrisman's Battalion, Arkansas Cavalry",,C
CARCLARRI,Confederate,AR,CLAR,R,,0,,"Clark's Regiment, Arkansas Infantry",,I
CARCLARYAL,Confederate,AR,CLAR,Y,L,0,,"Clarkson's Battery, Arkansas Light Artillery (Helena Artillery)",No unit history.,A
CARCLAYCI,Confederate,AR,CLAY,C,,0,,"Clayton's Company, Arkansas Infantry",No unit history.,I
CARCLEA0I,Confederate,AR,CLEA,,,0,,"Clear Lake Independent Guards, Arkansas Infantry",No unit history.,I
CARCOCKRI,Confederate,AR,COCK,R,,0,,"Cocke's Regiment, Arkansas Infantry",No unit history.,I
CARCOFFRC,Confederate,AR,COFF,R,,0,,"Coffee's Regiment, Arkansas Cavalry",,C
CARCOLERC,Confederate,AR,COLE,R,,0,,"Coleman's Regiment, Arkansas Cavalry",,C
CARCONS00D,Confederate,AR,CONS,,D,0,,Arkansas Conscripts,,
CARCONS0CD,Confederate,AR,CONS,,D,0,,Arkansas Conscripts (Cavalry),,C
CARCRAIB,Confederate,AR,CRAI,B,,0,,"Craig's Battalion, Arkansas",,
CARCRAWBI,Confederate,AR,CRAW,B,,0,,"Crawford's Battalion, Arkansas Infantry",No unit history.,I
CARCRAWC0M,Confederate,AR,CRAW,C,M,0,,"Crawford's Company of Rangers, Arkansas Militia",,
CARCROCYA,Confederate,AR,CROC,Y,,0,,"Crockett's Battery, Arkansas Artillery",,A
CARCYPECC,Confederate,AR,CYPE,C,,0,,"Cypert's Company, Arkansas Cavalry",,C
CARDAN0RC,Confederate,AR,DAN0,R,,0,,"Dan's Regiment, Arkansas Cavalry",,C
CARDAVIBC,Confederate,AR,DAVI,B,,0,,"Davies' Battalion, Arkansas Cavalry",,C
CARDESHB0M,Confederate,AR,DESH,B,M,0,,"Desha County Battalion, Arkansas Militia",,
CARDUNLC0V,Confederate,AR,DUNL,C,V,0,,"Dunlap's Company, Arkansas Volunteers",,
CARDUNNYA,Confederate,AR,DUNN,Y,,0,,"Dunnington's Battery, Arkansas Artillery",,A
CARERNECI,Confederate,AR,ERNE,C,,0,,"Ernest's Company, Arkansas Infantry (Local Defense)",No unit history.,I
CARETTEYAL,Confederate,AR,ETTE,Y,L,0,,"Etter's Battery, Arkansas Light Artillery",6/24/99,A
CARFAGARC,Confederate,AR,FAGA,R,,0,,"Fagan's Regiment, Arkansas Cavalry",,C
CARFITZ00V,Confederate,AR,FITZ,,V,0,,Fitz Williams' Arkansas Volunteers,,
CARFITZRC,Confederate,AR,FITZ,R,,0,,"Fitzhugh's Regiment, Arkansas Cavalry",,C
CARFORDBC,Confederate,AR,FORD,B,,0,,"Ford's Battalion, Arkansas Cavalry",,C
CARFORDR,Confederate,AR,FORD,R,,0,,"Ford's Regiment, Arkansas",,
CARFRAN00M,Confederate,AR,FRAN,,M,0,,"Franklin Guard, Arkansas Militia",,
CARGIPSB0T,Confederate,AR,GIPS,B,T,0,,"Gipson's Battalion, Arkansas Mounted Riflemen",No unit history.,
CARGORDRC,Confederate,AR,GORD,R,,0,,"Gordon's Regiment, Arkansas Cavalry",6/24/99,C
CARGREER,Confederate,AR,GREE,R,,0,,"Green's Regiment, Arkansas",,
CARGUNTBC,Confederate,AR,GUNT,B,,0,,"Gunter's Battalion, Arkansas Cavalry",,C
